Renneská 1,,Heršpická,Novosadský most
time,cyklisté,chodci
2021-02-21,-150,-614
2021-02-22,48,764
2021-02-23,358,954
2021-02-24,153,-1546
2021-02-25,175,-1235
2021-02-26,307,-1725
2021-02-27,-5,-1919
2021-02-28,160,-1899
2021-03-01,177,205
2021-03-02,246,-675
2021-03-03,364,-710
2021-03-04,5,-717
2021-03-05,-217,-1300
2021-03-06,668,-400
2021-03-07,857,631
2021-03-08,194,812
2021-03-09,113,-471
2021-03-10,228,-1100
2021-03-11,3,-886
2021-03-12,179,-1050
2021-03-13,724,-611
2021-03-14,534,474
2021-03-15,347,810
2021-03-16,193,74
2021-03-17,238,479
2021-03-18,240,477
2021-03-19,72,628
2021-03-20,59,163
2021-03-21,103,289
2021-03-22,111,721
2021-03-23,-44,-142
2021-03-24,-34,-318
2021-03-25,-85,-383
2021-03-26,-123,-399
2021-03-27,-215,-555
2021-03-28,-239,-331
2021-03-29,-160,-328
2021-03-30,-83,-281
2021-03-31,-74,-159
2021-04-01,-21,-113
