Jundrov,,Libušino Údolí,Jundrov
time,cyklisté,chodci
2021-03-07,1447,1252
2021-03-08,417,394
2021-03-09,516,631
2021-03-10,724,556
2021-03-11,275,926
2021-03-12,667,949
2021-03-13,1494,1217
2021-03-14,1161,1017
2021-03-15,743,489
2021-03-16,506,518
2021-03-17,569,527
2021-03-18,565,518
2021-03-19,168,422
2021-03-20,307,1019
2021-03-21,205,652
2021-03-22,462,502
2021-03-23,533,572
2021-03-24,684,585
2021-03-25,1329,815
2021-03-26,1994,652
2021-03-27,1673,871
2021-03-28,1953,1057
2021-03-29,1070,615
2021-03-30,2489,751
2021-03-31,2424,741
2021-04-01,273,66
